A group of 30 schoolgirls, from Srinagar, Jammu and Kashmir, called on Prime Minister Narendra Modi today in New Delhi.	ಜಮ್ಮು ಮತ್ತು ಕಾಶ್ಮೀರದ ಶ್ರೀನಗರದ 30 ಶಾಲಾ ವಿದ್ಯಾರ್ಥಿನಿಯರು ಇಂದು ನವದೆಹಲಿಯಲ್ಲಿ ಪ್ರಧಾನಮಂತ್ರಿ ನರೇಂದ್ರ ಮೋದಿ ಅವರನ್ನು ಭೇಟಿ ಮಾಡಿದರು.
The students are currently on a tour to various parts of the country, as part of Operation Sadbhavna organised regularly by the Indian Army.	ಭಾರತೀಯ ಸೇನೆಯು ನಿಯಮಿತವಾಗಿ ಆಯೋಜಿಸುವ ಸದ್ಭಾವನಾ ಕಾರ್ಯಾಚರಣೆಯ ಭಾಗವಾಗಿ ಈ ವಿದ್ಯಾರ್ಥಿಗಳು ಪ್ರಸ್ತುತ ದೇಶದ ನಾನಾ ಭಾಗಗಳ ಪ್ರವಾಸದಲ್ಲಿದ್ದಾರೆ.
The Prime Minister interacted with the students, on various subjects such as education – especially education of the girl child; Swachh Bharat, and their dreams and aspirations.	ಪ್ರಧಾನಮಂತ್ರಿಯವರು, ಶಿಕ್ಷಣ, ಅದರಲ್ಲೂ ಹೆಣ್ಣು ಮಕ್ಕಳ ಶಿಕ್ಷಣ, ಸ್ವಚ್ಛ ಭಾರತ ಮತ್ತು ಅವರ ಕನಸುಗಳು ಮತ್ತು ಆಶೋತ್ತರಗಳೂ ಸೇರಿದಂತೆ ಹಲವು ವಿಷಯಗಳ ಕುರಿತಂತೆ ಸಂವಾದ ನಡೆಸಿದರು.
In response to various questions posed by the girls during the lively interaction, the Prime Minister explained the various steps being taken for girl child education.	ವಿದ್ಯಾರ್ಥಿನಿಯರು ಸಂವಾದದ ಕೇಳಿದ ಹಲವು ಪ್ರಶ್ನೆಗಳಿಗೆ ನೀಡಿದ ಉತ್ತರದಲ್ಲಿ ಪ್ರಧಾನಿಯವರು, ಹೆಣ್ಣು ಮಕ್ಕಳ ಶಿಕ್ಷಣಕ್ಕಾಗಿ ಕೈಗೊಳ್ಳಲಾಗಿರುವ ವಿವಿಧ ಕ್ರಮಗಳ ಬಗ್ಗೆ ವಿವರಿಸಿದರು.
He also explained the various spin-off benefits, including on health and tourism that can accrue through the Swachh Bharat Mission.	ಪ್ರವಾಸೋದ್ಯಮ ಮತ್ತು ಆರೋಗ್ಯ ಸೇರಿದಂತೆ ಸ್ವಚ್ಛ ಭಾರತ ಅಭಿಯಾನದ ಮೂಲಕ ಹೆಚ್ಚಬಹುದಾದ ಲಾಭಗಳ ಕುರಿತಂತೆಯೂ ಅವರು ಪ್ರಸ್ತಾಪಿಸಿದರು.
He also touched upon the benefits of Yoga, in improving concentration.	ಏಕಾಗ್ರತೆಯನ್ನು ಹೆಚ್ಚಿಸುವುದೂ ಸೇರಿದಂತೆ ಯೋಗದಿಂದ ಆಗುವ ಪ್ರಯೋಜನದ ಬಗ್ಗೆಯೂ ಪ್ರಧಾನಿ ಪ್ರಸ್ತಾಪಿಸಿದರು.
Strong and active cooperation across G-20 countries to deal comprehensively and efficiently with the menace fugitive economic offenders.	· ದೇಶಭೃಷ್ಟ ಆರ್ಥಿಕ ಅಪರಾಧಿಗಳ ಹಾವಳಿಯನ್ನು ಸಮಗ್ರವಾಗಿ ಮತ್ತು ಕ್ರಿಯಾಶೀಲವಾಗಿ ತಡೆಯಲು ಜಿ-20 ದೇಶಗಳ ನಡುವೆ ಬಲಿಷ್ಟ ಮತ್ತು ಸಕ್ರಿಯ ಸಹಕಾರ.
Cooperation in the legal processes such as effective freezing of the proceeds of crime; early return of the offenders and efficient repatriation of the proceeds of crime should be enhanced and streamlined.	· ಅಪರಾಧಗಳ ಆಸ್ತಿಯನ್ನು ಕ್ರಿಯಾಶೀಲವಾಗಿ ಮುಟ್ಟುಗೋಲು ಹಾಕಿಕೊಳ್ಳುವಿಕೆ; ಅಪರಾಧಿಗಳ ತ್ವರಿತ ಹಸ್ತಾಂತರ ಮತ್ತು ಅಪರಾಧಗಳ ಆಸ್ತಿಯನ್ನು ಸಮರ್ಪಕವಾಗಿ ಹಸ್ತಾಂತರಿಸುವಿಕೆಯನ್ನು ತ್ವರಿತಗೊಳಿಸುವ ಮತ್ತು ವ್ಯವಸ್ಥಿತಗೊಳಿಸುವುದೂ ಸೇರಿದಂತೆ ಕಾನೂನು ಪ್ರಕ್ರಿಯೆಗಳಲ್ಲಿ ಸಹಕಾರ.
Joint effort by G-20 countries to form a mechanism that denies entry and safe havens to all fugitive economic offenders.	· ಎಲ್ಲಾ ಆರ್ಥಿಕ ಅಪರಾಧಿಗಳಿಗೆ ಪ್ರವೇಶ ತಡೆಯುವ ಮತ್ತು ಸುರಕ್ಷಿತ ಆಶ್ರಯತಾಣವೊದಗಿಸುವುದನ್ನುತಡೆಯುವ ವ್ಯವಸ್ಥೆಯೊಂದನ್ನು ರೂಪಿಸಲು ಜಿ-20 ರಾಷ್ಟ್ರಗಳಿಂದ ಸಂಯುಕ್ತ ಪ್ರಯತ್ನ.
FATF should be tasked to formulate a standard definition of fugitive economic offenders.	· ದೇಶಭ್ರಷ್ಟ ಆರ್ಥಿಕ ಅಪರಾಧಿಗಳನ್ನು ವ್ಯಾಖ್ಯಾನಿಸಲು ಸಾಮಾನ್ಯ ವ್ಯಾಖ್ಯೆಯನ್ನು ರೂಪಿಸುವ ಕೆಲಸವನ್ನು ಎಫ್.ಎ.ಟಿ.ಎಫ್.
G-20 Forum should consider initiating work on locating properties of economic offenders who have a tax debt in the country of their residence for its recovery.	· ಆರ್ಥಿಕ ಅಪರಾಧಿಗಳು ತಮ್ಮ ನಿವಾಸಿ/ತವರು ದೇಶದಲ್ಲಿ ತೆರಿಗೆ ಬಾಕಿಯನ್ನು ಹೊಂದಿದ್ದಲ್ಲಿ ಅದನ್ನು ವಸೂಲಿ ಮಾಡಲು ಅನುಕೂಲವಾಗುವಂತೆ ಅವರ ಆಸ್ತಿಗಳನ್ನು ಹುಡುಕುವ ನಿಟ್ಟಿನಲ್ಲಿ ಕಾರ್ಯಪ್ರವೃತ್ತವಾಗುವುದರ ಬಗ್ಗೆ ಜಿ-20 ವೇದಿಕೆಯು ಪರಿಗಣಿಸಬೇಕು.
PM to visit the Padmanabhaswamy Temple in Thiruvananthapuram	ಧಾನ ಮಂತ್ರಿಯವರು ತಿರುವನಂತಪುರಂನಲ್ಲಿರುವ ಪದ್ಮನಾಭಸ್ವಾಮಿ ದೇವಸ್ಥಾನಕ್ಕೆ ಭೇಟಿ ನೀಡಲಿದ್ದಾರೆ.
The Prime Minister, Shri Narendra Modi will visit Kollam and Thiruvananthapuram in Kerala tomorrow on January 15, 2019.	ಪ್ರಧಾನ ಮಂತ್ರಿ , ಶ್ರೀ ನರೇಂದ್ರ ಮೋದಿಯವರು ನಾಳೆ ಜನವರಿ 15, 2019 ರಂದು ಕೇರಳದ ಕೊಲ್ಲಂ ಮತ್ತು ತಿರುವನಂತಪುರಕ್ಕೆ ಭೇಟಿ ನೀಡಲಿದ್ದಾರೆ.
In Kollam, Prime Minister will inaugurate Kollam bypass on NH-66.	ಕೊಲ್ಲಂನಲ್ಲಿ, ಪ್ರಧಾನ ಮಂತ್ರಿಯವರು ರಾಷ್ಟ್ರೀಯ ಹೆದ್ದಾರಿ 66 ರಲ್ಲಿರುವ ಕೊಲ್ಲಂ ಬೈಪಾಸ್ ರಸ್ತೆಯನ್ನು ಉದ್ಘಾಟಿಸಲಿದ್ದಾರೆ.
It is a 13 km long 2 lane bypass, with a project cost of Rs. 352 crore.	ಇದು 13 ಕಿ.ಮೀ .ಉದ್ದದ 2 ಪಥದ ಬೈಪಾಸ್ ಆಗಿದ್ದು ರೂ. 352 ಕೋಟಿಯ ಯೋಜನೆಯಾಗಿದೆ.
It includes 3 major bridges over the Ashtamudi Lake, having a total length of 1540 metres.	ಈ ರಸ್ತೆಯು ಅಷ್ಟಮುಡಿ ಸರೋವರದ ಮೇಲೆ 3 ಪ್ರಮುಖ ಸೇತುವೆಗಳನ್ನು ಒಳಗೊಂಡಿದ್ದು, ಇದರ ಉದ್ದವು ಒಟ್ಟು 1540 ಮೀಟರ್ ಆಗಿದೆ.
This project will reduce travel time between Alappuzha and Thiruvananthapuram, and will also decongest traffic in Kollam town.	ಈ ಯೋಜನೆಯು ಆಲಪುಳ ಮತ್ತು ತಿರುವನಂತಪುರಂ ನಡುವಿನ ಪ್ರಯಾಣದ ಸಮಯವನ್ನು ಕಡಿಮೆ ಮಾಡುತ್ತದೆ ಮತ್ತು ಕೊಲ್ಲಂ ಪಟ್ಟಣದಲ್ಲಿ ಸಂಚಾರದ ದಟ್ಟಣೆಯನ್ನು ತಗ್ಗಿಸುತ್ತದೆ.
In Thiruvananthapuram, PM Shri Narendra Modi will visit the Padmanabhaswamy Temple .	ತಿರುವನಂತಪುರಂನಲ್ಲಿ, ಪ್ರಧಾನ ಮಂತ್ರಿ ಶ್ರೀ ನರೇಂದ್ರ ಮೋದಿಯವರು ಪದ್ಮನಾಭಸ್ವಾಮಿ ದೇವಸ್ಥಾನಕ್ಕೆ ಭೇಟಿ ನೀಡಲಿದ್ದಾರೆ.
He is likely to unveil a plaque to mark the launch of some visitor facilities.	ಕೆಲವು ಸಂದರ್ಶಕರ ಸೌಲಭ್ಯಗಳ ಪ್ರಾರಂಭದ ಸಂಕೇತವಾಗಿ ಗುರುತಿನ ಫಲಕವೊಂದನ್ನು ಅನಾವರಣಗೊಳಿಸಲಿದ್ದಾರೆ.
This will be the third official visit of the Prime Minister to Kollam.	ಕೊಲ್ಲಂ ನಗರಕ್ಕೆ ಇದು ಪ್ರಧಾನ ಮಂತ್ರಿಯವರ ಮೂರನೇ ಅಧಿಕೃತ ಭೇಟಿ.
The Union Cabinet, chaired by the Prime Minister Shri Narendra Modi has approved the signing of Memorandum of Understanding (MoU) between India and Bulgaria for strengthening cooperation in the field of Tourism.	ಪ್ರವಾಸೋದ್ಯಮ ಕ್ಷೇತ್ರದ ಸಹಕಾರವನ್ನು ಬಲಿಷ್ಠಗೊಳಿಸಲು ಭಾರತ ಮತ್ತು ಬಲ್ಗೇರಿಯಾ ನಡುವೆ ತಿಳುವಳಿಕೆಯ ಒಪ್ಪಂದದ (MoU) ಅಂಕಿತಕ್ಕೆ ಪ್ರಧಾನಮಂತ್ರಿ ಶ್ರೀ ನರೇಂದ್ರ ಮೋದಿ ಅವರ ಅಧ್ಯಕ್ಷತೆಯಲ್ಲಿ ನಡೆದ ಕೇಂದ್ರ ಸಂಪುಟ ಸಭೆ ಅಂಗೀಕಾರ ನೀಡಿದೆ.
The main objectives of the Memorandum of Understanding are:	ತಿಳುವಳಿಕೆಯ ಒಪ್ಪಂದದ (MoU) ಮುಖ್ಯ ಉದ್ದೇಶಗಳು:
a) To expand bilateral cooperation in the tourism sector	ಎ) ಪ್ರವಾಸೋದ್ಯಮ ಕ್ಷೇತ್ರದಲ್ಲಿ ದ್ವಿಪಕ್ಷೀಯ ಸಹಕಾರಗಳ ವಿಸ್ತಾರಕ್ಕಾಗಿ
b) To exchange information and data related to tourism	ಬಿ) ಪ್ರವಾಸೋದ್ಯಮ ಕ್ಷೇತ್ರದ ಮಾಹಿತಿ ಮತ್ತು ದತ್ತಾಂಶಗಳ ವಿನಿಮಯಕ್ಕಾಗಿ
c) To encourage cooperation between tourism stakeholders including Hotels and Tour operators,	ಸಿ) ಹೋಟೆಲ್‍ ಗಳು ಮತ್ತು ಪ್ರವಾಸ ಏರ್ಪಡಿಸುವ ಸಂಸ್ಥೆಗಳು ಸೇರಿದಂತೆ ಪ್ರವಾಸೋದ್ಯಮ ಕ್ಷೇತ್ರದ ಭಾಗೀದಾರರ ನಡುವೆ ಸಹಕಾರವನ್ನು ಪ್ರೋತ್ಸಾಹಿಸುವುದಕ್ಕಾಗಿ.
d) To establish exchange programme for cooperation in Human Resource Development.	ಡಿ) ಮಾನವ ಸಂಪನ್ಮೂಲ ಅಭಿವೃದ್ಧಿ ಸಹಕಾರಕ್ಕಾಗಿ, ವಿನಿಮಯ ಕಾರ್ಯಕ್ರಮಗಳಿಗಾಗಿ
e) To exchange visits of Tour Operators / Media /Opinion Makers for promotion of two way tourism	ಇ) ಧ್ವಿ-ಪಥ ಪ್ರವಾಸೋದ್ಯಮ ಪ್ರೋತ್ಸಾಹ (ಪ್ರಚಾರ)ಕ್ಕಾಗಿ ಪ್ರವಾಸ ಏರ್ಪಡಿಸುವ ಸಂಸ್ಥೆಗಳು / ಮಾಧ್ಯಮಗಳು / ಅಭಿಪ್ರಾಯ ರೂಪಿಸುವವರು (ಒಪಿನಿಯನ್ ಮೇಕರ್ಸ್)ಗಳ ವಿನಿಮಯ ಭೇಟಿಗಾಗಿ
f) To exchange experiences in the areas of promotion, marketing, destination development and management.	ಈ) ಪ್ರಚಾರ, ಮಾರ್ಕೆಟಿಂಗ್, ಪ್ರವಾಸಸ್ಥಳ ಅಭಿವೃದ್ಧಿ ಮತ್ತು ಆಡಳಿತ ಕ್ಷೇತ್ರದಲ್ಲಿ ವಿನಿಮಯ ಅನುಭವಕ್ಕಾಗಿ
g) Foster bilateral cooperation through film tourism for promoting the two countries as attractive tourism destinations and	ಉ) ಎರಡೂ ದೇಶಗಳ ಆಕರ್ಷಣೀಯ ಪ್ರವಾಸ ಸ್ಥಳಗಳ ಪ್ರೋತ್ಸಾಹ (ಪ್ರಚಾರ)ಕ್ಕಾಗಿ ದ್ವಿಪಕ್ಷೀಯ ಸಹಕಾರ ಪೋಷಿಸುವುದಕ್ಕಾಗಿ
h) To promote safe, honourable and sustainable tourism.	ಊ) ಪ್ರವಾಸೋದ್ಯಮದಲ್ಲಿ ಸುರಕ್ಷತೆ, ಗೌರವಭಾವ ಮತ್ತು ಸುಸ್ಥಿರತೆ ಗಾಗಿ
India and Bulgaria had previously signed an Agreement on cooperation in the field of tourism on 26.05.1994.	ಪ್ರವಾಸೋದ್ಯಮ ಕ್ಷೇತ್ರದಲ್ಲಿ ಸಹಕಾರಕ್ಕಾಗಿ ಭಾರತ ಮತ್ತು ಬಲ್ಗೇರಿಯಾ ಈ ಹಿಂದೆ 26-05-1994 ರಲ್ಲಿ ಒಪ್ಪಂದಕ್ಕೆ ಸಹಿ ಹಾಕಿತ್ತು.
Bulgaria is a potential tourism markets for India (India received approximately 5288 tourists from Bulgaria in 2017).	ಭಾರತಕ್ಕಾಗಿ ಉತ್ತಮ ಪ್ರವಾಸೋದ್ಯಮ ಮಾರುಕಟ್ಟೆಯನ್ನು ಬಲ್ಗೇರಿಯಾ ಹೊಂದಿದೆ (2017ರಲ್ಲಿ ಅಂದಾಜು 5288 ಬಲ್ಗೇರಿಯಾ ಪ್ರವಾಸಿಗಳನ್ನು ಭಾರತ ಸ್ವೀಕರಿಸಿದೆ) ಈ ಪ್ರಮುಖ ಮಾರುಕಟ್ಟೆ ಮೂಲದಿಂದ ಪ್ರವಾಸಿಗಳ ಆಗಮನ ವೃದ್ಧಿಯಾಗಲು ಬಲ್ಗಾರಿಯ ನಡುವಿನ ತಿಳುವಳಿಕೆಯ ಒಪ್ಪಂದವು (MoU) ಮುಖ್ಯ ಸಾಧನವಾಗಲಿದೆ
The Prime Minister, Shri Narendra Modi, today laid the foundation stone for various development projects in Mumbai.	ನರೇಂದ್ರ ಮೋದಿ ಅವರು, ಇಂದು ಮುಂಬೈನಲ್ಲಿ ವಿವಿಧ ಅಭಿವೃದ್ಧಿ ಯೋಜನೆಗಳ ಶಂಕುಸ್ಥಾಪನೆ ನೆರವೇರಿಸಿದರು.
These include two metro lines, the Mumbai Trans-Harbour Link, the Mumbai Urban Transport Project Phase-III, and two elevated roads.	ಇದರಲ್ಲ ಎರಡು ಮೆಟ್ರೋ ಮಾರ್ಗಗಳು, ಮುಂಬೈ-ಟ್ರಾನ್ಸ್ ಬಂದರು ಸಂಪರ್ಕ, ಮುಂಬಯಿ ನಗರ ಸಾರಿಗೆ ಯೋಜನೆ 3ನೇ ಹಂತ ಮತ್ತು ಎರಡು ಮೇಲ್ಸೇತುವೆ ರಸ್ತೆ ಮಾರ್ಗಗಳೂ ಸೇರಿವೆ.
Earlier, the Prime Minister performed Jal Puja for the Chhatrapati Shivaji Maharaj memorial, in the Arabian Sea, just off the Mumbai coastline.	ಇದಕ್ಕೂ ಮುನ್ನ ಪ್ರಧಾನಮಂತ್ರಿಯವರು ಮುಂಬಯಿ ಕರಾವಳಿ ತೀರದ ಅರಬ್ಬಿ ಸಮುದ್ರದಲ್ಲಿ ಛತ್ರಪತಿ ಶಿವಾಜಿ ಮಹಾರಾಜ್ ಅವರ ಸ್ಮಾರಕಕ್ಕೆ ಜಲ ಪೂಜೆಯನ್ನೂ ನೆರವೇರಿಸಿದರು.
Addressing a large gathering on the occasion at Bandra Kurla Complex in Mumbai, the Prime Minister said that even in the midst of struggle, Shivaji Maharaj remained a torchbearer of good governance.	ಈ ಸಂದರ್ಭದಲ್ಲಿ ಮುಂಬೈನ ಬಾಂದ್ರಾ ಕುರ್ಲಾ ಸಮುಚ್ಛಯದಲ್ಲಿ ಬೃಹತ್ ಸಭಿಕರನ್ನುದ್ದೇಶಿಸಿ ಮಾತನಾಡಿದ ಪ್ರಧಾನಮಂತ್ರಿಯವರು, ತಮ್ಮ ಹೋರಾಟದ ನಡುವೆಯೂ ಶಿವಾಜಿ ಮಹಾರಾಜ್ ಅವರು ಉತ್ತಮ ಆಡಳಿತದ ದೀವಟಿಗೆ ಹಿಡಿದ ಮಹನೀಯರಾಗಿ ಕಾಣುತ್ತಾರೆ ಎಂದರು.
Shivaji Maharaj was a multifaceted personality, and so many aspects of his personality inspire us, the Prime Minister said.	ಶಿವಾಜಿ ಮಹಾರಾಜ್ ಅವರದು ಬಹುಮುಖ ವ್ಯಕ್ತಿತ್ವದ ವ್ಯಕ್ತಿ, ಮತ್ತು ಅವರ ಹಲವು ವ್ಯಕ್ತಿತ್ವಗಳು ನಮಗೆ ಸ್ಫೂರ್ತಿ ನೀಡಿವೆ ಎಂದು ಪ್ರಧಾನಮಂತ್ರಿಯವರು ಹೇಳಿದರು.
The Prime Minister said that performing the Jal Pujan of the Shivaji Memorial was very special, and he is glad to have got the opportunity to do so.	ಶಿವಾಜಿ ಮಹಾರಾಜ್ ಅವರ ಸ್ಮಾರಕಕ್ಕೆ ಜಲ ಪೂಜೆ ಸಲ್ಲಿಸುತ್ತಿರುವುದು ವಿಶೇಷವಾಗಿದ್ದು, ತಮಗೆ ಅಂಥ ಅವಕಾಶ ದೊರೆತಿದ್ದು ತಮಗೆ ಸಂತಸ ತಂದಿದೆ ಎಂದರು.
Development is the solution to all problems, it is the way ahead, the Prime Minister asserted.	ಅಭಿವೃದ್ಧಿಯೇ ಎಲ್ಲ ಸಮಸ್ಯೆಗಳಿಗೂ ಪರಿಹಾರ, ಇದುವೆ ಮುಂದಿನ ದಾರಿ ಎಂದು ಪ್ರಧಾನಿ ಪ್ರತಿಪಾದಿಸಿದರು.
The strength of 125 crore Indians will bring about change in this nation, he added.	125 ಕೋಟಿ ಭಾರತೀಯರ ಬಲವು ದೇಶದಲ್ಲಿ ಬದಲಾವಣೆ ತರುತ್ತದೆ ಎಂದೂ ಅವರು ಹೇಳಿದರು.
Our battle to fight corruption has been going on since the day we assumed office, and a historic decision was taken on 8th November, the Prime Minister said.	ನಾವು ಅಧಿಕಾರ ವಹಿಸಿಕೊಂಡ ದಿನದಿಂದಲೂ ಭ್ರಷ್ಟಾಚಾರದ ವಿರುದ್ಧದ ನಮ್ಮ ಹೋರಾಟ ನಡೆಯುತ್ತಲೇ ಇದೆ, ಮತ್ತು ನವೆಂಬರ್ 8ರಂದು ಐತಿಹಾಸಿಕ ನಿರ್ಧಾರ ಕೈಗೊಳ್ಳಲಾಗಿದೆ ಎಂದು ಪ್ರಧಾನಮಂತ್ರಿ ತಿಳಿಸಿದರು.
There were efforts to mislead and even intimidate people but they supported the battle against corruption and black money, the Prime Minister asserted.	ಜನರಲ್ಲಿ ಭೀತಿ ಹುಟ್ಟಿಸಲು ಮತ್ತು ದಾರಿ ತಪ್ಪಿಸುವ ಪ್ರಯತ್ನಗಳು ನಡೆದವು ಆದರೂ ಜನರು ಭ್ರಷ್ಟಾಚಾರ ಮತ್ತು ಕಪ್ಪುಹಣದ ವಿರುದ್ಧದ ಹೋರಾಟಕ್ಕೆ ಬೆಂಬಲ ನೀಡಿದರು ಎಂದು ಪ್ರಧಾನಮಂತ್ರಿಯವರು ಹೇಳಿದರು.
The Union Cabinet chaired by the Prime Minister Shri Narendra Modi has given its approval to pay Productivity Linked Bonus (PLB) equivalent to 78 days wages to eligible non-gazetted railway employees (excluding RPF/RPSF personnel) for the financial year 2016-17.	ಸಿಬ್ಬಂದಿ ಹೊರತುಪಡಿಸಿ) 78 ದಿನಗಳ ವೇತನಕ್ಕೆ ಸಮನಾದ ಉತ್ಪಾದಕತೆ ಸಂಪರ್ಕಿತ ಬೋನಸ್ (ಪಿ.ಎಲ್.ಬಿ) ನೀಡಿಕೆಗೆ ತನ್ನ ಅನುಮೋದನೆ ನೀಡಿದೆ.
About 12.30 lakh non-gazetted Railway employees are likely to benefit from the decision.	ಸುಮಾರು 12.30 ಲಕ್ಷ ಗೆಜೆಟೆಡೇತರ ರೈಲ್ವೆ ನೌಕರರು ಈ ನಿರ್ಧಾರದಿಂದ ಪ್ರಯೋಜನ ಪಡೆಯಲಿದ್ದಾರೆ.
This payment will be made before Dussehra/Puja holidays, bringing a smile to lakhs of families ahead of the festive season.	ಹಬ್ಬದ ಋತುವಿಗೂ ಮುನ್ನ ಲಕ್ಷಾಂತರ ಕುಟುಂಬಗಳಲ್ಲಿ ಸಂತಸ ಮೂಡಿಸಲು ಇದನ್ನು ದಸರಾ/ಪೂಜಾ ರಜಾದಿನಗಳಿಗೂ ಮುನ್ನ ಪಾವತಿ ಮಾಡಲಾಗುತ್ತಿದೆ.
The payment of PLB would serve as an incentive, and result in motivating a large number of Railway employees, particularly those involved in execution and operations of railways, to improve their productivity and ensure safety, speed and service for Railway customers.	ಪಿ.ಎಲ್.ಬಿ.ಯ ಪಾವತಿಯು ಪ್ರೋತ್ಸಾಹಕವಾಗಿರಲಿದೆ ಮತ್ತು ಬೃಹತ್ ಸಂಖ್ಯೆಯ ರೈಲ್ವೆ ಉದ್ಯೋಗಿಗಳನ್ನು ಅದರಲ್ಲೂ, ರೈಲ್ವೆಯ ಅನುಷ್ಠಾನ ಮತ್ತು ಕಾರ್ಯಾಚರಣೆಯಲ್ಲಿ ತೊಡಗಿರುವ ನೌಕರರಿಗೆ ಉತ್ತೇಜನ ನೀಡಲಿದ್ದು, ಅವರ ಉತ್ಪಾದಕತೆಯಲ್ಲಿ ಸುಧಾರಣೆ ಮಾಡಲಿದೆ ಮತ್ತು ರೈಲ್ವೆ ಗ್ರಾಹಕರ ಸುರಕ್ಷತೆ, ವೇಗ ಮತ್ತು ಸೇವೆಯನ್ನು ಖಾತ್ರಿಪಡಿಸಲಿದೆ.
Indian Railways operates on the principle of maximum public welfare, and in this context, this bonus payment will help in improving accountability and efficiency in railways operations.	ಭಾರತೀಯ ರೈಲ್ವೆಯು ಗರಿಷ್ಠ ಸಾರ್ವಜನಿಕ ಕಲ್ಯಾಣದ ತತ್ವದ ಮೇಲೆ ಕಾರ್ಯಾಚರಣೆ ನಡೆಸುತ್ತಿದೆ ಮತ್ತು ಈ ನಿಟ್ಟಿನಲ್ಲಿ, ಈ ಬೋನಸ್ ಪಾವತಿಯು ರೈಲ್ವೆಯ ಹೊಣೆಗಾರಿಕೆ ಮತ್ತು ಸಾಮರ್ಥ್ಯ ಸುಧಾರಣೆಗೆ ನೆರವಾಗಲಿದೆ.
The wage calculation ceiling prescribed for payment of PLB is Rs. 7,000/- p.m.	ಪಾವತಿಗೆ ವೇತನದ ಮಿತಿಯ ಲೆಕ್ಕಾಚಾರವನ್ನು ಮಾಸಿಕ ರೂ.7,000/- ಎಂದು ನಿಗದಿ ಪಡಿಸಲಾಗಿದೆ.
Prime Minister Shri Narendra Modi addressed the Silver Jubilee Celebrations of the Shree Kutchi Leva Patel Samaj in Nairobi, Kenya via video conferencing, today.	ಕೆನ್ಯಾ ರಾಷ್ಟ್ರದನೈರೋಬಿಯಲ್ಲಿರುವ ಶ್ರೀ ಕಛ್ಛಿಲೆವಾಪಟೇಲ್ಸಮಾಜದಬೆಳ್ಳಿಹಬ್ಬದಮಹೋತ್ಸವ ಉದ್ದೇಶಿಸಿಪ್ರಧಾನಮಂತ್ರಿಶ್ರೀ ನರೇಂದ್ರಮೋದಿಅವರು ಇಂದುಮಾತನಾಡಿದರು.
In his address, the Prime Minister lauded the contribution of Kutchi Leva Patel Community in various welfare activities and the development of East Africa.	ವಿವಿಧಕಲ್ಯಾಣ ಕಾರ್ಯಕ್ರಮಗಳಲ್ಲಿಹಾಗೂಪೂರ್ವಆಫ್ರಿಕಾಅಭಿವೃದ್ಧಿಯಲ್ಲಿಕಛ್ಛಿಲೆವಾಪಟೇಲ್ಸಮುದಾಯದ ಕೊಡುಗೆಗಳಬಗ್ಗೆಪ್ರದಾನಿಅವರುಈಸಂದರ್ಭದಲ್ಲಿಪ್ರಶಂಸೆವ್ಯಕ್ತಪಡಿಸಿದರು.
He also recalled the role of members of Indian community in the Kenya’s freedom movement.	ಕೆನ್ಯಾದಸ್ವಾತಂತ್ರ್ಯಆಂದೋಲನದಲ್ಲಿಭಾರತೀಯಸಮುದಾಯದವರುವಹಿಸಿದಪಾತ್ರದಬಗ್ಗೆಯೂ ಅವರುಪ್ರಸ್ತಾಪಿಸಿದರು.
The Prime Minister appreciated the contribution of Kutchi samaj towards all round development especially their role in the reconstruction and rehabilitation after the earthquake in Kutch in 2001.	ಸಮಗ್ರ ಅಭಿವೃದ್ಧಿಯದಿಸೆಯಲ್ಲಿ ಕಛ್ಛಿಸಮಾಜದ ಕೊಡುಗೆಗಳ ಕುರಿತುಪ್ರಧಾನಿಮಂತ್ರಿಯವರುಮೆಚ್ಚುಗೆವ್ಯಕ್ತಪಡಿಸಿದರು.
He said, “Kutch which was once considered a deserted place, has been converted into a prime tourist destination”.	ವಿಶೇಷವಾಗಿ 2001ರಲ್ಲಿ ಕಛ್‍ನಲ್ಲಿಭೂಕಂಪನಸಂಭವಿಸಿದನಂತರಪುನರ್‍ನಿರ್ಮಾಣಮತ್ತುಪುನರ್ವಸತಿಯಲ್ಲಿಭಾಗಿಯಾಗಿದ್ದರ ಕುರಿತುಪ್ರಸ್ತಾಪಿಸಿದರು.
The Prime Minister underlined his Government’s sustained efforts, when he was the Chief Minister of Gujarat, in bringing Narmada water to the far flung areas of the Kutch region.	“ಒಂದೊಮ್ಮೆನಿರ್ಜನಪ್ರದೇಶದಂತೆ ಎಲ್ಲರಿಂದನಿರ್ಲಕ್ಷ್ಯಕ್ಕೆ ಒಳಗಾಗಿದ್ದ ಕಛ್ಪ್ರದೇಶವು ಈಗಪ್ರಮುಖಪ್ರವಾಸಿತಾಣವಾಗಿಮಾರ್ಪಾಡಾಗಿದೆ” ಎಂದುಅವರುಹೇಳಿದರು.
